,+/-,3P,3P%,3PA,AST,Age,BLK,DRB,Date,FG,FG%,FGA,FT,FT%,FTA,G,GS,GmSc,Id,MP,ORB,Opp,PF,PTS,Rk,STL,TOV,TRB,Tm,Unnamed: 5,Unnamed: 7
25,1,0,0,0,1,28-082,0,1,19/12/2004,3,0.3,10,1,0.25,4,25,0,0.2,wellsbo01,14:00,2,LAC,3,7,25,1,2,3,MEM,@,W (+10)
26,4,0,0,0,0,28-085,0,1,22/12/2004,1,0.333,3,3,1,3,26,0,0.6,wellsbo01,10:00,0,GSW,0,5,26,0,3,1,MEM,@,L (-10)
32,-15,0,0,0,1,28-101,0,0,07/01/2005,1,0.333,3,0,0,0,32,0,-3.2,wellsbo01,16:00,0,NOH,3,2,32,0,3,0,MEM,0,W (+8)
34,3,0,0,2,3,28-108,0,1,14/01/2005,3,0.5,6,0,0,0,34,1,2.8,wellsbo01,19:00,0,CHA,4,6,34,0,1,1,MEM,@,W (+20)
35,12,0,0,1,3,28-109,0,3,15/01/2005,8,0.571,14,5,1,5,35,0,18.5,wellsbo01,33:00:00,1,MIL,4,21,35,2,0,4,MEM,0,W (+19)
37,9,0,0,2,2,28-113,1,8,19/01/2005,7,0.5,14,2,1,2,37,0,15.2,wellsbo01,30:00:00,1,PHO,0,16,37,1,0,9,MEM,@,W (+9)
38,-19,0,0,3,0,28-115,1,0,21/01/2005,3,0.333,9,0,0,0,38,0,2.3,wellsbo01,23:00,1,DEN,0,6,38,0,0,1,MEM,@,L (-10)
42,-7,0,0,0,0,28-123,0,0,29/01/2005,1,0.167,6,0,0,2,41,0,-4.4,wellsbo01,10:00,0,ATL,2,2,41,0,1,0,MEM,0,W (+1)
43,-2,0,0,1,0,28-125,0,0,31/01/2005,1,0.333,3,2,1,2,42,0,2.9,wellsbo01,10:00,0,NOH,1,4,42,2,1,0,MEM,@,W (+7)
44,-6,0,0,2,0,28-133,0,0,08/02/2005,1,0.143,7,0,0,1,43,0,-2.7,wellsbo01,12:00,0,MIN,2,2,43,1,0,0,MEM,0,W (+12)
46,24,0,0,3,0,28-136,2,8,11/02/2005,4,0.25,16,5,0.625,8,45,0,10.8,wellsbo01,32:00:00,6,POR,1,13,45,3,2,14,MEM,0,W (+6)
47,6,0,0,1,0,28-138,0,5,13/02/2005,2,0.25,8,7,0.7,10,46,0,9.5,wellsbo01,26:00:00,2,IND,1,11,46,2,0,7,MEM,@,L (-3)
48,4,0,0,1,0,28-141,1,3,16/02/2005,1,0.167,6,1,0.5,2,47,0,-1.2,wellsbo01,18:00,0,BOS,4,3,47,2,2,3,MEM,@,L (-2)
49,-7,0,0,1,1,28-148,0,3,23/02/2005,2,0.333,6,4,0.8,5,48,0,4.1,wellsbo01,18:00,3,WAS,2,8,48,0,3,6,MEM,@,L (-10)
50,-4,0,0,0,0,28-150,0,0,25/02/2005,0,0,1,0,0,0,49,0,-0.7,wellsbo01,3:00,0,DEN,0,0,49,0,0,0,MEM,0,L (-3)
52,-2,0,0,1,1,28-154,0,1,01/03/2005,0,0,3,0,0,0,51,0,-1.1,wellsbo01,6:00,0,GSW,0,0,51,0,0,1,MEM,0,W (+2)
54,1,0,0,0,1,28-173,0,1,20/03/2005,3,0.5,6,0,0,0,53,0,4.2,wellsbo01,13:00,0,PHO,2,6,53,2,1,1,MEM,0,L (-6)
56,0,0,0,2,2,28-179,0,1,26/03/2005,2,0.4,5,0,0,2,55,0,1.4,wellsbo01,15:00,0,NOH,2,4,55,1,1,1,MEM,0,L (-11)
58,-2,0,0,2,0,28-182,1,4,29/03/2005,7,0.583,12,3,0.75,4,57,0,10.3,wellsbo01,22:00,0,SEA,4,17,57,1,2,4,MEM,0,L (-3)
60,11,0,0,0,1,28-187,0,4,03/04/2005,5,0.556,9,0,0,0,59,0,10.1,wellsbo01,16:00,1,LAL,3,10,59,3,0,5,MEM,0,W (+20)
61,-3,0,0,2,0,28-189,1,3,05/04/2005,2,0.286,7,2,0.5,4,60,0,-1.1,wellsbo01,17:00,0,DEN,2,6,60,1,4,3,MEM,0,L (-3)
63,8,0,0,0,1,28-190,2,9,06/04/2005,6,0.545,11,9,0.9,10,61,0,20.7,wellsbo01,28:00:00,0,TOR,1,21,61,1,0,9,MEM,@,W (+30)
64,3,0,0,1,0,28-192,0,3,08/04/2005,7,0.538,13,1,0.5,2,62,0,10.1,wellsbo01,16:00,1,MIA,2,15,62,1,0,4,MEM,0,W (+16)
65,5,0,0,1,0,28-194,1,0,10/04/2005,0,0,3,1,0.5,2,63,0,-3.2,wellsbo01,13:00,0,CHA,1,1,63,0,2,0,MEM,0,W (+7)
66,-23,0,0,0,0,28-195,1,1,11/04/2005,4,0.444,9,0,0,0,64,0,4.5,wellsbo01,19:00,2,DAL,3,8,64,0,0,3,MEM,@,L (-21)
67,-12,0,0,0,0,28-197,0,0,13/04/2005,0,0,1,0,0,0,65,0,-0.7,wellsbo01,6:00,0,HOU,0,0,65,0,0,0,MEM,@,L (-8)
68,-7,0,0,1,0,28-199,0,3,15/04/2005,5,0.625,8,0,0,0,66,0,7.5,wellsbo01,23:00,0,DEN,2,10,66,2,1,3,MEM,@,L (-9)
69,-12,0,0,0,0,28-200,0,1,16/04/2005,2,0.286,7,0,0,0,67,0,3.9,wellsbo01,24:00:00,1,SAS,0,4,67,4,1,2,MEM,@,L (-22)
70,-5,0,0,0,2,28-202,1,2,18/04/2005,3,0.6,5,2,0.667,3,68,0,6.2,wellsbo01,18:00,0,SAS,2,8,68,0,1,2,MEM,0,W (+2)
71,1,0,0,1,1,28-204,1,0,20/04/2005,4,0.571,7,5,0.833,6,69,0,7.1,wellsbo01,29:00:00,0,DAL,4,13,69,0,2,0,MEM,0,L (-20)
0,-10,0,0,3,1,24-281,0,2,03/11/2004,1,0.2,5,4,1,4,1,0,4.8,welscji01,23:00,0,PHI,1,6,1,2,1,2,BOS,0,L (-3)
3,2,0,0,2,0,24-288,0,1,10/11/2004,1,0.2,5,2,1,2,4,0,-2.1,welscji01,13:00,1,POR,0,4,4,0,4,2,BOS,0,W (+2)
4,3,0,0,0,1,24-290,1,2,12/11/2004,0,0,1,2,1,2,5,0,1.3,welscji01,11:00,0,CHA,5,2,5,0,0,2,BOS,0,W (+17)
5,-7,0,0,0,3,24-295,0,0,17/11/2004,3,0.6,5,0,0,0,6,0,5.5,welscji01,15:00,1,WAS,0,6,6,0,1,1,BOS,@,L (-5)
6,-11,0,0,2,2,24-297,0,1,19/11/2004,1,0.25,4,1,0.5,2,7,0,1.5,welscji01,17:00,0,SAS,1,3,7,0,0,1,BOS,0,L (-8)
7,17,0,0,0,2,24-299,0,6,21/11/2004,4,0.667,6,4,0.667,6,8,1,11,welscji01,26:00:00,2,SEA,3,12,8,1,2,8,BOS,0,W (+19)
10,1,0,0,1,0,24-304,0,0,26/11/2004,3,0.75,4,4,1,4,11,1,7.6,welscji01,16:00,0,CLE,2,10,11,0,0,0,BOS,0,L (-2)
11,-3,0,0,0,4,24-306,0,3,28/11/2004,1,0.25,4,3,1,3,12,1,5.7,welscji01,22:00,0,MIA,4,5,12,1,0,3,BOS,@,L (-2)
12,16,0,0,0,1,24-307,0,1,29/11/2004,5,0.556,9,0,0,0,13,1,7.6,welscji01,21:00,1,ORL,2,10,13,2,1,2,BOS,@,W (+16)
15,2,0,0,1,2,24-313,0,4,05/12/2004,3,0.375,8,7,1,7,16,1,11.8,welscji01,26:00:00,0,SAC,1,13,16,2,1,4,BOS,@,L (-14)
17,9,0,0,5,1,24-317,0,3,09/12/2004,3,0.25,12,2,1,2,18,1,3.7,welscji01,21:00,1,POR,1,8,18,1,0,4,BOS,@,L (-2)
18,8,0,0,3,6,24-319,0,3,11/12/2004,3,0.333,9,3,1,3,19,1,6.5,welscji01,29:00:00,1,SEA,3,9,19,0,2,4,BOS,@,W (+14)
24,2,0,0,2,2,24-329,0,2,21/12/2004,1,0.167,6,0,0,0,24,1,-1.8,welscji01,33:00:00,0,MIA,0,2,24,0,2,2,BOS,@,L (-8)
25,-11,0,0,0,1,24-330,0,1,22/12/2004,0,0,3,1,0.5,2,25,1,-1.5,welscji01,15:00,0,NYK,0,1,25,1,2,1,BOS,0,W (+5)
29,2,0,0,3,2,24-339,0,4,31/12/2004,3,0.375,8,4,1,4,29,1,7.4,welscji01,20:00,0,WAS,2,10,29,0,0,4,BOS,0,W (+5)
32,0,0,0,0,1,24-344,0,3,05/01/2005,0,0,3,1,0.5,2,32,1,-1.3,welscji01,20:00,0,GSW,1,1,32,1,2,3,BOS,0,W (+1)
33,-2,0,0,0,2,24-346,0,1,07/01/2005,5,0.833,6,2,0.667,3,33,1,11.7,welscji01,19:00,0,DET,1,12,33,1,0,1,BOS,0,L (-6)
36,1,0,0,2,2,24-351,0,7,12/01/2005,1,0.25,4,3,0.6,5,36,1,3.9,welscji01,27:00:00,0,TOR,1,5,36,1,2,7,BOS,@,L (-11)
38,-7,0,0,2,0,24-358,0,3,19/01/2005,1,0.143,7,4,1,4,38,1,2.4,welscji01,23:00,2,CHI,1,6,38,0,1,5,BOS,0,W (+9)
39,-5,0,0,0,0,24-360,0,0,21/01/2005,1,0.143,7,8,1,8,39,1,6.1,welscji01,23:00,0,NJN,1,10,39,1,0,0,BOS,@,L (-6)
40,-2,0,0,1,1,24-361,0,3,22/01/2005,2,0.5,4,1,0.5,2,40,0,2,welscji01,13:00,0,ATL,3,5,40,1,2,3,BOS,@,L (-4)
46,-13,0,0,0,0,25-004,0,1,31/01/2005,2,0.5,4,2,1,2,45,0,3.5,welscji01,12:00,0,HOU,2,6,45,1,1,1,BOS,0,L (-3)
47,-5,0,0,3,0,25-006,0,2,02/02/2005,0,0,6,4,0.667,6,46,0,-1.8,welscji01,20:00,0,NJN,1,4,46,0,1,2,BOS,0,W (+21)
48,7,0,0,0,0,25-008,0,0,04/02/2005,2,0.5,4,3,1,3,47,0,5,welscji01,10:00,0,ORL,0,7,47,0,0,0,BOS,0,W (+12)
49,-1,0,0,1,3,25-010,0,0,06/02/2005,1,0.25,4,0,0,0,48,0,0.5,welscji01,11:00,0,MIN,3,2,48,1,1,0,BOS,@,W (+3)
50,-10,0,0,4,1,25-012,0,3,08/02/2005,5,0.556,9,1,0.333,3,49,0,4.5,welscji01,25:00:00,0,MIL,5,11,49,1,2,3,BOS,@,L (-24)
51,-8,0,0,0,0,25-013,0,1,09/02/2005,1,1,1,0,0,0,50,0,0.6,welscji01,6:00,0,LAC,1,2,50,0,1,1,BOS,0,W (+5)
53,-9,0,0,1,0,25-017,0,0,13/02/2005,0,0,2,0,0,0,52,0,-1.4,welscji01,8:00,0,SAC,0,0,52,0,0,0,BOS,0,L (-4)
54,-1,0,0,0,0,25-020,0,0,16/02/2005,1,1,1,1,0.5,2,53,0,3.3,welscji01,11:00,0,MEM,0,3,53,1,0,0,BOS,0,W (+2)
55,-5,0,0,2,0,25-026,2,2,22/02/2005,3,0.375,8,0,0,1,54,0,2,welscji01,22:00,2,LAL,4,6,54,0,1,4,BOS,@,L (-9)
56,1,0,0,0,0,25-027,0,2,23/02/2005,0,0,1,0,0,0,55,0,-1.5,welscji01,5:00,0,DEN,1,0,55,0,1,2,BOS,@,L (-21)
57,-1,0,0,0,0,25-029,0,0,25/02/2005,0,0,1,0,0,0,56,0,-2.9,welscji01,5:00,0,IND,3,0,56,0,1,0,CLE,@,L (-24)
58,-19,0,0,1,1,25-034,0,2,02/03/2005,1,0.167,6,0,0,0,57,0,-2,welscji01,24:00:00,1,SEA,3,2,57,0,1,3,CLE,0,L (-17)
60,-17,0,0,3,1,25-038,0,1,06/03/2005,3,0.333,9,0,0,0,59,0,0.1,welscji01,22:00,0,MIA,2,6,59,0,1,1,CLE,0,L (-20)
61,4,0,0,1,4,25-040,0,3,08/03/2005,1,0.2,5,0,0,0,60,0,1.8,welscji01,12:00,0,ORL,2,2,60,0,0,3,CLE,0,W (+19)
63,0,0,0,0,1,25-045,0,2,13/03/2005,0,0,2,2,0.5,4,61,0,2,welscji01,9:00,1,IND,2,2,61,1,0,3,CLE,0,W (+12)
65,4,0,0,0,0,25-048,0,0,16/03/2005,0,0,2,0,0,0,63,0,-1.4,welscji01,4:00,0,MIL,0,0,63,0,0,0,CLE,@,L (-8)
66,-8,0,0,0,1,25-052,0,0,20/03/2005,0,0,1,1,0.5,2,64,0,-0.7,welscji01,8:00,1,TOR,0,1,64,0,2,1,CLE,@,L (-7)
67,2,0,0,0,0,25-056,0,0,24/03/2005,0,0,0,2,1,2,65,0,2,welscji01,2:00,0,HOU,0,2,65,0,0,0,CLE,@,L (-19)
68,-8,0,0,0,4,25-058,0,0,26/03/2005,1,0.333,3,2,0.5,4,66,0,3.3,welscji01,12:00,0,DAL,0,4,66,0,1,0,CLE,@,L (-31)
69,16,0,0,1,1,25-060,0,1,28/03/2005,0,0,1,3,0.75,4,67,0,2.5,welscji01,11:00,0,NOH,1,3,67,0,0,1,CLE,@,W (+1)
70,10,0,0,0,2,25-064,0,2,01/04/2005,0,0,3,3,0.75,4,68,0,0.8,welscji01,18:00,1,SAC,1,3,68,1,3,3,CLE,0,L (-19)
71,-15,0,0,1,1,25-068,0,1,05/04/2005,2,0.333,6,2,1,2,69,0,3,welscji01,16:00,2,NJN,0,6,69,0,2,3,CLE,0,L (-31)
72,-1,0,0,0,1,25-069,0,4,06/04/2005,1,0.333,3,2,1,2,70,0,4.2,welscji01,15:00,0,IND,0,4,70,0,0,4,CLE,@,L (-21)
73,-3,0,0,0,0,25-082,0,0,19/04/2005,0,0,0,0,0,0,71,0,0,welscji01,2:00,0,BOS,0,0,71,0,0,0,CLE,0,W (+14)
5,-5,0,0,3,10,33-365,0,5,13/11/2004,5,0.5,10,2,1,2,6,1,13.4,wesleda01,36:00:00,1,MIL,2,12,6,0,2,6,NOH,@,L (-3)
10,-6,0,0,3,5,34-012,0,3,26/11/2004,3,0.25,12,2,1,2,11,1,2,wesleda01,38:00:00,0,PHO,3,8,11,1,3,3,NOH,@,L (-9)
11,3,0,0,2,0,34-014,0,4,28/11/2004,2,0.182,11,3,1,3,12,1,0.2,wesleda01,30:00:00,1,LAL,2,7,12,2,3,5,NOH,@,L (-13)
14,-23,0,0,1,3,34-020,0,3,04/12/2004,7,0.538,13,0,0,1,15,1,9.9,wesleda01,32:00:00,0,DET,1,14,15,1,1,3,NOH,0,L (-23)
17,-23,0,0,3,3,34-026,0,1,10/12/2004,2,0.222,9,5,0.833,6,18,1,6.7,wesleda01,35:00:00,0,NJN,2,9,18,4,2,1,NOH,@,L (-3)
18,-18,0,0,0,1,34-028,0,3,12/12/2004,4,0.5,8,4,1,4,19,1,6.9,wesleda01,29:00:00,1,WAS,1,12,19,2,5,4,NOH,@,L (-19)
21,9,0,0,0,6,34-031,1,3,15/12/2004,7,0.368,19,4,0.667,6,21,1,11.3,wesleda01,35:00:00,0,GSW,3,18,21,3,3,3,NOH,0,W (+9)
22,-6,0,0,0,5,34-033,0,3,17/12/2004,5,0.385,13,0,0,0,22,1,7.3,wesleda01,40:00:00,2,SAS,1,10,22,0,1,5,NOH,0,L (-16)
27,14,0,0,2,2,34-045,0,3,29/12/2004,1,0.2,5,0,0,0,27,0,-0.4,wesleda01,24:00:00,0,CLE,4,2,27,0,0,3,HOU,@,W (+11)
34,-4,0,0,3,3,34-060,0,3,13/01/2005,1,0.143,7,0,0,0,34,1,-3.1,wesleda01,33:00:00,0,NJN,4,2,34,0,2,3,HOU,0,W (+9)
35,-9,0,0,1,2,34-062,0,6,15/01/2005,1,0.167,6,0,0,0,35,1,0.6,wesleda01,32:00:00,0,SAS,2,2,35,1,1,6,HOU,0,W (+6)
39,-7,0,0,1,1,34-068,0,0,21/01/2005,2,0.286,7,0,0,0,39,1,1.9,wesleda01,28:00:00,1,NYK,1,4,39,1,0,1,HOU,@,W (+1)
40,10,0,0,2,2,34-071,0,3,24/01/2005,4,0.4,10,2,0.667,3,40,1,10.7,wesleda01,42:00:00,0,ORL,2,10,40,6,1,3,HOU,0,W (+11)
51,-4,0,0,3,0,34-091,0,0,13/02/2005,2,0.4,5,4,0.667,6,50,1,5.3,wesleda01,31:00:00,0,POR,3,8,50,2,0,0,HOU,0,W (+1)
58,4,0,0,2,2,34-112,0,3,06/03/2005,5,0.455,11,1,1,1,57,1,7.8,wesleda01,36:00:00,0,DAL,2,11,57,3,2,3,HOU,0,W (+21)
59,1,0,0,1,2,34-114,0,2,08/03/2005,2,0.333,6,1,0.5,2,58,1,5,wesleda01,38:00:00,0,SEA,3,5,58,3,0,2,HOU,@,W (+2)
70,-19,0,0,2,3,34-133,0,2,27/03/2005,1,0.25,4,0,0,0,68,1,-0.7,wesleda01,36:00:00,0,SAS,5,2,68,1,2,2,HOU,@,L (-13)
71,-2,0,0,1,2,34-134,0,1,28/03/2005,4,0.5,8,3,0.75,4,69,1,6.1,wesleda01,28:00:00,0,UTA,3,11,69,1,2,1,HOU,@,W (+14)
72,14,0,0,4,7,34-136,0,1,30/03/2005,3,0.3,10,2,1,2,70,1,8.4,wesleda01,33:00:00,0,POR,0,8,70,2,1,1,HOU,@,W (+16)
0,-7,0,0,0,2,24-066,0,4,03/11/2004,3,0.429,7,2,1,2,1,0,9,westda01,20:00,3,DAL,0,8,1,1,1,7,NOH,0,L (-15)
1,-10,0,0,0,0,24-068,0,5,05/11/2004,0,0,2,0,0,0,2,0,-4.1,westda01,12:00,0,ORL,3,0,2,0,3,5,NOH,0,L (-1)
2,-11,0,0,0,0,24-069,0,1,06/11/2004,0,0,1,0,0,0,3,0,-1.4,westda01,6:00,0,MIN,0,0,3,0,1,1,NOH,@,L (-7)
3,-11,0,0,0,0,24-075,0,1,12/11/2004,1,1,1,0,0,0,4,0,-0.8,westda01,6:00,0,ATL,2,2,4,0,2,1,NOH,0,L (-1)
4,-3,0,0,0,1,24-076,0,6,13/11/2004,4,0.444,9,0,0,0,5,0,5.4,westda01,18:00,2,MIL,2,8,5,0,1,8,NOH,@,L (-3)
5,-9,0,0,0,2,24-080,0,1,17/11/2004,5,0.625,8,0,0,0,6,0,10.5,westda01,16:00,4,PHO,1,10,6,1,1,5,NOH,0,L (-11)
6,-4,0,0,0,2,24-083,0,3,20/11/2004,3,0.75,4,0,0,1,7,0,3.5,westda01,16:00,0,MIN,2,6,7,0,2,3,NOH,0,L (-5)
7,-1,0,0,0,0,24-085,0,3,22/11/2004,1,0.2,5,0,0,0,8,0,0.5,westda01,11:00,1,UTA,0,2,8,0,0,4,NOH,@,W (+1)
9,-1,0,0,0,2,24-089,1,5,26/11/2004,5,0.5,10,3,1,3,10,0,9.5,westda01,24:00:00,3,PHO,3,13,10,0,3,8,NOH,@,L (-9)
10,-9,0,0,0,1,24-091,0,4,28/11/2004,3,0.333,9,9,0.818,11,11,1,10.6,westda01,38:00:00,4,LAL,3,15,11,0,2,8,NOH,@,L (-13)
11,-8,0,0,1,1,24-092,0,7,29/11/2004,4,0.5,8,0,0,0,12,1,9.7,westda01,38:00:00,3,DEN,3,8,12,3,1,10,NOH,@,L (-9)
12,-18,0,0,0,2,24-094,0,2,01/12/2004,5,0.625,8,0,0,0,13,1,8,westda01,33:00:00,2,SAC,2,10,13,0,1,4,NOH,0,L (-13)
13,-5,0,0,0,0,24-097,0,0,04/12/2004,0,0,0,0,0,0,14,1,-0.4,westda01,2:00,0,DET,1,0,14,0,0,0,NOH,0,L (-23)
14,1,0,0,0,2,24-206,0,2,23/03/2005,1,0.143,7,1,0.5,2,15,0,0.7,westda01,23:00,4,MIN,3,3,15,0,1,6,NOH,@,L (-5)
15,-8,0,0,0,0,24-208,1,3,25/03/2005,2,0.5,4,5,0.714,7,16,0,8.7,westda01,16:00,1,HOU,2,9,16,1,0,4,NOH,0,L (-13)
16,1,0,0,0,1,24-209,0,1,26/03/2005,0,0,2,0,0,0,17,0,-4.4,westda01,10:00,0,MEM,5,0,17,0,2,1,NOH,@,W (+11)
17,-4,0,0,0,1,24-211,0,1,28/03/2005,2,0.5,4,0,0,2,18,0,0.7,westda01,15:00,1,CLE,3,4,18,1,2,2,NOH,0,L (-1)
18,-18,0,0,0,0,24-215,1,3,01/04/2005,3,0.375,8,1,0.5,2,19,1,1.6,westda01,22:00,2,HOU,4,7,19,1,3,5,NOH,@,W (+3)
19,-16,0,0,0,1,24-216,0,2,02/04/2005,0,0,5,0,0,0,20,1,-1.9,westda01,20:00,1,MIA,1,0,20,0,0,3,NOH,0,L (-12)
21,-7,0,0,0,1,24-219,1,1,05/04/2005,2,0.5,4,0,0,0,21,1,4.7,westda01,16:00,0,ATL,0,4,21,1,0,1,NOH,@,W (+10)
22,-16,0,0,0,1,24-220,1,5,06/04/2005,1,0.333,3,0,0,0,22,1,1.8,westda01,17:00,0,DEN,1,2,22,0,1,5,NOH,0,L (-11)
23,-6,0,0,0,0,24-222,0,0,08/04/2005,6,0.75,8,3,1,3,23,0,11.3,westda01,21:00,1,UTA,3,15,23,0,0,1,NOH,0,L (-11)
24,8,0,0,1,0,24-224,2,4,10/04/2005,4,0.444,9,3,0.75,4,24,0,6.4,westda01,20:00,1,POR,2,11,24,0,2,5,NOH,0,L (-9)
25,-12,0,0,1,1,24-226,4,4,12/04/2005,4,0.444,9,2,0.333,6,25,0,9.3,westda01,27:00:00,1,PHO,2,10,25,2,1,5,NOH,@,L (-14)
26,-8,0,0,0,0,24-227,2,4,13/04/2005,1,0.333,3,0,0,0,26,0,-0.3,westda01,22:00,0,DEN,3,2,26,0,2,4,NOH,@,L (-14)
28,-14,0,0,0,1,24-230,0,2,16/04/2005,0,0,2,0,0,0,28,0,-0.5,westda01,7:00,0,LAC,1,0,28,0,0,2,NOH,@,L (-5)
29,-3,0,0,0,1,24-232,1,2,18/04/2005,4,0.4,10,0,0,2,29,0,4.1,westda01,24:00:00,3,MIN,2,8,29,0,1,5,NOH,0,L (-3)
30,7,0,0,0,0,24-234,1,5,20/04/2005,5,0.556,9,1,1,1,30,0,8.3,westda01,18:00,2,LAC,5,11,30,0,0,7,NOH,0,L (-11)
0,5,0,0,1,1,21-123,0,1,26/11/2004,3,0.75,4,1,0.5,2,1,0,5,westde01,9:00,0,CLE,0,7,1,0,1,1,BOS,0,L (-2)
1,5,0,0,2,3,21-125,0,2,28/11/2004,0,0,3,0,0,0,2,0,0.2,westde01,15:00,0,MIA,1,0,2,0,0,2,BOS,@,L (-2)
3,-6,0,0,0,0,21-180,0,0,22/01/2005,0,0,1,0,0,0,4,0,-2.1,westde01,4:00,0,ATL,1,0,4,0,1,0,BOS,@,L (-4)
4,0,0,0,0,0,21-184,0,0,26/01/2005,0,0,0,0,0,0,5,0,0,westde01,2:00,0,IND,0,0,5,0,0,0,BOS,0,W (+14)
5,6,0,0,0,1,21-186,1,0,28/01/2005,0,0,1,0,0,0,6,0,-0.1,westde01,5:00,0,PHO,2,0,6,0,0,0,BOS,0,L (-9)
8,13,0,0,2,2,21-197,1,1,08/02/2005,1,0.333,3,0,0,0,9,0,2.7,westde01,13:00,0,MIL,0,2,9,0,0,1,BOS,@,L (-24)
9,10,0,0,2,3,21-198,0,2,09/02/2005,0,0,2,0,0,0,10,0,-0.2,westde01,11:00,1,LAC,3,0,10,0,1,3,BOS,0,W (+5)
10,-4,0,0,0,2,21-200,0,0,11/02/2005,1,0.5,2,0,0,0,11,0,2.2,westde01,5:00,0,NYK,3,2,11,1,0,0,BOS,0,W (+17)
11,-5,0,0,0,0,21-202,0,0,13/02/2005,0,0,0,0,0,0,12,0,-0.8,westde01,2:00,0,SAC,2,0,12,0,0,0,BOS,0,L (-4)
12,-4,0,0,0,0,21-205,0,0,16/02/2005,0,0,1,0,0,0,13,0,-2.1,westde01,5:00,0,MEM,1,0,13,0,1,0,BOS,0,W (+2)
13,5,0,0,0,1,21-211,0,0,22/02/2005,0,0,1,0,0,0,14,0,0.2,westde01,6:00,0,LAL,2,0,14,1,0,0,BOS,@,L (-9)
19,-9,0,0,0,1,21-223,0,4,06/03/2005,3,0.429,7,0,0,0,20,0,4.7,westde01,19:00,1,MIN,3,6,20,1,0,5,BOS,0,L (-2)
21,1,0,0,4,2,21-226,0,0,09/03/2005,1,0.2,5,0,0,0,21,0,1.5,westde01,16:00,0,ATL,2,2,21,2,0,0,BOS,0,W (+4)
22,2,0,0,1,2,21-228,1,2,11/03/2005,1,0.5,2,0,0,0,22,0,1.2,westde01,17:00,1,DET,3,2,22,0,2,3,BOS,0,W (+2)
23,-2,0,0,2,1,21-230,0,1,13/03/2005,0,0,4,0,0,0,23,1,-1.2,westde01,14:00,0,WAS,1,0,23,1,0,1,BOS,0,W (+4)
24,-11,0,0,0,0,21-231,0,1,14/03/2005,0,0,0,0,0,0,24,0,-4.1,westde01,6:00,0,CHA,1,0,24,0,4,1,BOS,@,W (+9)
25,-8,0,0,0,0,21-233,0,1,16/03/2005,0,0,1,0,0,0,25,0,-1.6,westde01,13:00,0,TOR,3,0,25,0,0,1,BOS,0,W (+1)
29,-6,0,0,2,0,21-242,0,0,25/03/2005,0,0,3,0,0,0,29,0,-2.5,westde01,4:00,0,CHI,1,0,29,0,0,0,BOS,0,L (-8)
30,-1,0,0,2,2,21-243,0,2,26/03/2005,0,0,2,0,0,0,30,0,-0.2,westde01,11:00,0,DET,2,0,30,0,0,2,BOS,@,L (-6)
31,-5,0,0,1,0,21-249,0,0,01/04/2005,0,0,1,1,0.5,2,31,0,-0.5,westde01,3:00,0,ATL,1,1,31,0,0,0,BOS,@,W (+16)
35,-2,0,0,0,0,21-261,0,0,13/04/2005,0,0,0,0,0,0,35,0,-0.4,westde01,4:00,0,MIL,1,0,35,0,0,0,BOS,@,W (+3)
36,3,0,0,0,0,21-263,0,1,15/04/2005,0,0,1,0,0,0,36,0,-0.8,westde01,5:00,0,MIA,1,0,36,0,0,1,BOS,0,W (+2)
37,2,0,0,0,1,21-265,0,0,17/04/2005,0,0,1,0,0,0,37,0,0.7,westde01,5:00,1,TOR,0,0,37,0,0,1,BOS,@,W (+5)
38,-11,0,0,3,4,21-267,0,0,19/04/2005,1,0.25,4,0,0,0,38,0,-0.6,westde01,16:00,0,CLE,5,2,38,0,1,0,BOS,@,L (-14)
0,-3,0,0,0,0,28-259,0,1,04/11/2004,0,0,0,1,0.25,4,1,0,0.1,whiteja01,4:00,0,WAS,0,1,1,0,0,1,CHA,0,L (-7)
1,1,0,0,0,0,28-261,0,0,06/11/2004,0,0,0,2,0.5,4,2,0,1.9,whiteja01,1:00,1,ORL,0,2,2,0,0,1,CHA,0,W (+11)
2,11,0,0,0,0,28-265,1,3,10/11/2004,3,0.5,6,2,0.286,7,3,0,5.5,whiteja01,18:00,3,MIL,3,8,3,0,0,6,CHA,@,L (-2)
3,-5,0,0,0,1,28-267,1,3,12/11/2004,0,0,0,1,0.5,2,4,0,-1.5,whiteja01,10:00,0,BOS,6,1,4,0,2,3,CHA,@,L (-17)
4,3,0,0,0,0,28-268,1,1,13/11/2004,0,0,1,1,0.5,2,5,0,-2.2,whiteja01,11:00,1,GSW,2,1,5,0,3,2,CHA,0,L (-16)
5,-2,0,0,0,0,28-273,1,0,18/11/2004,0,0,2,3,0.5,6,6,0,0.7,whiteja01,8:00,0,CLE,1,3,6,0,0,0,CHA,0,L (-17)
6,-3,0,0,0,0,28-282,0,1,27/11/2004,0,0,0,0,0,0,7,0,0.3,whiteja01,2:00,0,ATL,0,0,7,0,0,1,CHA,0,W (+15)
7,3,0,0,0,0,28-285,0,0,30/11/2004,1,1,1,0,0,1,8,0,0.9,whiteja01,3:00,0,NJN,1,2,8,0,0,0,CHA,@,L (-13)
8,3,0,0,0,0,28-314,3,2,29/12/2004,3,0.75,4,0,0,2,9,0,4.6,whiteja01,8:00,1,IND,1,6,9,0,2,3,CHA,0,L (-3)
